,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue Type
205,Producers Bank,14.5296986,121.04124650000001,Kuya's at the Fort,14.52905100672834,121.04158497875805,Asian Restaurant,Restaurant
206,Producers Bank,14.5296986,121.04124650000001,Burger King,14.527743142131214,121.04220877285911,Fast Food Restaurant,Fast Food
207,Producers Bank,14.5296986,121.04124650000001,Shakey’s Pizza Parlor,14.528507999999999,121.041779,Pizza Place,Fast Food
208,Producers Bank,14.5296986,121.04124650000001,Erin's Place Resto.Grill,14.528484762132301,121.04199267699137,Restaurant,Restaurant
209,Producers Bank,14.5296986,121.04124650000001,Tuk-Tuk : A Taste Of Thailand,14.526562642716987,121.04280659890424,Thai Restaurant,Restaurant
210,Producers Bank,14.5296986,121.04124650000001,Philippine Army Gymnasium,14.533520555349435,121.04074328711228,Athletics & Sports,Sports & Fitness
211,Producers Bank,14.5296986,121.04124650000001,Infinitea,14.527501800043249,121.04234598662364,Bubble Tea Shop,Cafe/Tea/Dessert
212,Producers Bank,14.5296986,121.04124650000001,Philippine Army Wellness Center,14.53396729926592,121.04055091785452,Gym / Fitness Center,Sports & Fitness
213,Producers Bank,14.5296986,121.04124650000001,Shell Select Magallanes,14.531728702382686,121.04528753039381,Convenience Store,Convenience Stores and Food Essentials
214,Producers Bank,14.5296986,121.04124650000001,Patricio's Cevicheria,14.52895202908617,121.04182360489887,Filipino Restaurant,Restaurant
215,Producers Bank,14.5296986,121.04124650000001,Philippine Army Swimming Pool,14.534012643607788,121.04001876465796,Pool,Tourist Destination
216,Producers Bank,14.5296986,121.04124650000001,Jollibee,14.526126927664642,121.04262246584517,Fast Food Restaurant,Fast Food
217,Producers Bank,14.5296986,121.04124650000001,TT’s Liempo,14.529776000000002,121.041302,BBQ Joint,Restaurant
218,Producers Bank,14.5296986,121.04124650000001,Amara Day SPA,14.529410281878784,121.0415251299668,Spa,"Cosmetics, Clothes, Beauty and Health Services"
219,Producers Bank,14.5296986,121.04124650000001,Happy Tummy,14.528974,121.041871,Thai Restaurant,Restaurant
220,Producers Bank,14.5296986,121.04124650000001,Mercury Drug,14.527363592440414,121.04253130717224,Pharmacy,Convenience Stores and Food Essentials
221,Producers Bank,14.5296986,121.04124650000001,Kagitingan Executive Golf,14.532284640675245,121.04058265686035,Golf Course,Sports & Fitness
222,Producers Bank,14.5296986,121.04124650000001,Erin's Place Resto.Grill,14.532365818360105,121.04206822180636,Restaurant,Restaurant
223,Producers Bank,14.5296986,121.04124650000001,Myth Of The Human Body,14.526919008600125,121.04270649156176,Science Museum,Art/Culture/Museum
224,Producers Bank,14.5296986,121.04124650000001,Empire Boxing McKinley,14.526418791266837,121.04275128229486,Athletics & Sports,Sports & Fitness
225,Producers Bank,14.5296986,121.04124650000001,Lanlin,14.526395880236821,121.04276807881548,Chinese Restaurant,Restaurant
226,Producers Bank,14.5296986,121.04124650000001,CFMNL Fort Box,14.533442481991925,121.04089035812876,Gym / Fitness Center,Sports & Fitness
227,Canadian Embassy,14.5606448,121.0165778,Intercontinental Hotels Group,14.560932086181733,121.01676426397093,Office,Business Hub
228,Canadian Embassy,14.5606448,121.0165778,Bornga,14.56225767992378,121.01590838995001,Korean Restaurant,Restaurant
229,Canadian Embassy,14.5606448,121.0165778,Locavore,14.560343975472643,121.01819029978971,Filipino Restaurant,Restaurant
230,Canadian Embassy,14.5606448,121.0165778,Yellow Cab Pizza Co.,14.561108481051624,121.01558256019727,Pizza Place,Fast Food
231,Canadian Embassy,14.5606448,121.0165778,OptionsStudio Valero,14.560434657390767,121.01660954550468,Yoga Studio,Sports & Fitness
232,Canadian Embassy,14.5606448,121.0165778,Fitness First Platinum,14.56074640168947,121.01643845362554,Gym / Fitness Center,Sports & Fitness
233,Canadian Embassy,14.5606448,121.0165778,Yuchengco Museum,14.560398554255848,121.01623365838788,Art Museum,Art/Culture/Museum
234,Canadian Embassy,14.5606448,121.0165778,One Pacific Place,14.561363331350034,121.01896548920662,Residential Building (Apartment / Condo),Residential
235,Canadian Embassy,14.5606448,121.0165778,Starbucks Reserve,14.55911572646934,121.01938124949362,Coffee Shop,Cafe/Tea/Dessert
236,Canadian Embassy,14.5606448,121.0165778,Starbucks,14.558787835953774,121.01814611115309,Coffee Shop,Cafe/Tea/Dessert
237,Canadian Embassy,14.5606448,121.0165778,Bliss Yoga Manila,14.557160954639516,121.01824288119104,Yoga Studio,Sports & Fitness
238,Canadian Embassy,14.5606448,121.0165778,yoga+,14.560598874826612,121.0206461888828,Yoga Studio,Sports & Fitness
239,Canadian Embassy,14.5606448,121.0165778,Relish at Ponte,14.558956445443005,121.01988599998398,Mediterranean Restaurant,Restaurant
240,Canadian Embassy,14.5606448,121.0165778,Dean & DeLuca,14.55737975748981,121.0178663729298,Café,Cafe/Tea/Dessert
241,Canadian Embassy,14.5606448,121.0165778,Felipe & Sons Barberdashery,14.559207621242994,121.02082952857019,Salon / Barbershop,"Cosmetics, Clothes, Beauty and Health Services"
242,Canadian Embassy,14.5606448,121.0165778,TJ Grill,14.564168905493064,121.01514281482821,Beer Garden,Night Life
243,Canadian Embassy,14.5606448,121.0165778,Your Local,14.556856013317278,121.01744465702758,Comfort Food Restaurant,Restaurant
244,Canadian Embassy,14.5606448,121.0165778,KMA Mixed Martial Arts Academy,14.560776302980313,121.02036874708874,Athletics & Sports,Sports & Fitness
245,Canadian Embassy,14.5606448,121.0165778,Yardstick Coffee,14.556813111369696,121.01724517219348,Coffee Shop,Cafe/Tea/Dessert
246,Canadian Embassy,14.5606448,121.0165778,DiCofi,14.55905773345899,121.02063126201077,Vietnamese Restaurant,Restaurant
247,Canadian Embassy,14.5606448,121.0165778,Army Navy Burger + Burrito,14.55788925985479,121.0172168308622,Burrito Place,Fast Food
248,Canadian Embassy,14.5606448,121.0165778,SaladStop!,14.559939000000002,121.02016,Salad Place,Restaurant
249,Canadian Embassy,14.5606448,121.0165778,MegaPro KTV Bar and Restaurant,14.564492255902215,121.01456284747614,Karaoke Bar,Night Life
250,Canadian Embassy,14.5606448,121.0165778,Megapro Family KTV Room,14.564514416699051,121.0145104878339,Karaoke Bar,Night Life
251,Canadian Embassy,14.5606448,121.0165778,LEVEL X FITNESS,14.56449652680424,121.01457820017859,Gym,Sports & Fitness
252,Philippine National Oil Company,14.55417675,121.05603995586922,KidZania Manila,14.55347685989517,121.05456425671568,Theme Park,Tourist Destination
253,Philippine National Oil Company,14.55417675,121.05603995586922,Tim Hortons,14.55522846526185,121.0538551808442,Coffee Shop,Cafe/Tea/Dessert
254,Philippine National Oil Company,14.55417675,121.05603995586922,Uptown Mall,14.556466300269554,121.0543257911377,Shopping Mall,"Gadgets, Hardware, Toys, etc."
255,Philippine National Oil Company,14.55417675,121.05603995586922,Uptown Cinemas,14.556523530986397,121.05444732381552,Movie Theater,Entertainment
256,Philippine National Oil Company,14.55417675,121.05603995586922,J.CO Donuts & Coffee,14.554104891877149,121.05452600166548,Donut Shop,Cafe/Tea/Dessert
257,Philippine National Oil Company,14.55417675,121.05603995586922,Uptown Food Hall,14.556301000000001,121.05496000000001,Food Court,Restaurant
258,Philippine National Oil Company,14.55417675,121.05603995586922,Café Mary Grace,14.556783,121.054448,Café,Cafe/Tea/Dessert
259,Philippine National Oil Company,14.55417675,121.05603995586922,Uptown VIP Cinema,14.556703191924178,121.05423451070871,Movie Theater,Entertainment
260,Philippine National Oil Company,14.55417675,121.05603995586922,Ippudo 一風堂,14.556580786761927,121.05369969297578,Ramen Restaurant,Restaurant
261,Philippine National Oil Company,14.55417675,121.05603995586922,Tendon Kohaku,14.557203549567998,121.05394187952184,Japanese Restaurant,Restaurant
262,Philippine National Oil Company,14.55417675,121.05603995586922,Turf BGC,14.553838236577626,121.0522633369347,Soccer Field,Sports & Fitness
263,Philippine National Oil Company,14.55417675,121.05603995586922,Frankie's New York Buffalo Wings,14.553404,121.051998,Wings Joint,Fast Food
264,Philippine National Oil Company,14.55417675,121.05603995586922,PizzaExpress,14.556566816882501,121.05428426274216,Pizza Place,Fast Food
265,Philippine National Oil Company,14.55417675,121.05603995586922,Grand Hyatt Manila,14.556529537739275,121.05247036051242,Hotel,Accomodation
266,Philippine National Oil Company,14.55417675,121.05603995586922,Mann Hann,14.550872596974655,121.05604259290106,Chinese Restaurant,Restaurant
267,Philippine National Oil Company,14.55417675,121.05603995586922,Tim Ho Wan,14.557114845150831,121.05378320263178,Dim Sum Restaurant,Restaurant
268,Philippine National Oil Company,14.55417675,121.05603995586922,The Brewery at The Palace,14.558162821465544,121.05477613966715,Brewery,Night Life
269,Philippine National Oil Company,14.55417675,121.05603995586922,Tomatito,14.551182999999998,121.05294099999999,Spanish Restaurant,Restaurant
270,Philippine National Oil Company,14.55417675,121.05603995586922,Texas Roadhouse,14.556821968791384,121.0543060900202,Steakhouse,Restaurant
271,Philippine National Oil Company,14.55417675,121.05603995586922,Dairy Queen,14.55045586675763,121.05626115255673,Ice Cream Shop,Cafe/Tea/Dessert
272,Philippine National Oil Company,14.55417675,121.05603995586922,Ayala Malls Park Triangle,14.554695612423885,121.05601976891548,Shopping Mall,"Gadgets, Hardware, Toys, etc."
273,Philippine National Oil Company,14.55417675,121.05603995586922,Lego Certified Store,14.553466712436494,121.05482392294891,Toy / Game Store,"Gadgets, Hardware, Toys, etc."
274,Philippine National Oil Company,14.55417675,121.05603995586922,Uniqlo,14.556040422982946,121.05466598560837,Clothing Store,"Cosmetics, Clothes, Beauty and Health Services"
275,Philippine National Oil Company,14.55417675,121.05603995586922,Jamba Juice,14.556854761373645,121.05434699810272,Juice Bar,Cafe/Tea/Dessert
276,Philippine National Oil Company,14.55417675,121.05603995586922,Revel at The Palace,14.558331139497922,121.05474090811266,Nightclub,Night Life
277,Philippine National Oil Company,14.55417675,121.05603995586922,Seda Hotel,14.550734357963798,121.05325858534368,Hotel,Accomodation
278,Philippine National Oil Company,14.55417675,121.05603995586922,The Palace Pool Club,14.558285517871502,121.05465114397236,Nightclub,Night Life
279,Philippine National Oil Company,14.55417675,121.05603995586922,The Palace,14.558131006106766,121.05436350016323,Nightclub,Night Life
280,Philippine National Oil Company,14.55417675,121.05603995586922,Starbucks,14.55487051694174,121.05346433105841,Coffee Shop,Cafe/Tea/Dessert
281,Philippine National Oil Company,14.55417675,121.05603995586922,Buffalo Wild Wings,14.556678031735224,121.05440977955105,Wings Joint,Fast Food
282,Philippine National Oil Company,14.55417675,121.05603995586922,Kenny Rogers Roasters,14.553699247884753,121.05477067862356,Fried Chicken Joint,Fast Food
283,Philippine National Oil Company,14.55417675,121.05603995586922,Cargofish,14.555865874378808,121.05438676862732,Fish & Chips Shop,Fast Food
284,Philippine National Oil Company,14.55417675,121.05603995586922,Churreria La Lola,14.556811603579854,121.05432769040868,Dessert Shop,Cafe/Tea/Dessert
285,Philippine National Oil Company,14.55417675,121.05603995586922,Starbucks,14.556821028722705,121.0542618783135,Coffee Shop,Cafe/Tea/Dessert
286,Philippine National Oil Company,14.55417675,121.05603995586922,Valkyrie,14.558062494451393,121.05422583446894,Nightclub,Night Life
287,Philippine National Oil Company,14.55417675,121.05603995586922,Yes Please,14.558469338906916,121.05493817658557,Cocktail Bar,Night Life
288,Philippine National Oil Company,14.55417675,121.05603995586922,Fely J's Kitchen,14.557138673472393,121.05379899893019,Filipino Restaurant,Restaurant
289,Philippine National Oil Company,14.55417675,121.05603995586922,The Coffee Bean And Tea Leaf,14.55565,121.053246,Coffee Shop,Cafe/Tea/Dessert
290,Philippine National Oil Company,14.55417675,121.05603995586922,Café Barbera,14.557107022896998,121.054107399814,Café,Cafe/Tea/Dessert
291,Philippine National Oil Company,14.55417675,121.05603995586922,The Grand Kitchen,14.55656935752424,121.05241480623914,Theme Restaurant,Restaurant
292,Philippine National Oil Company,14.55417675,121.05603995586922,BreadTalk,14.554753743283966,121.05722308158876,Bakery,Convenience Stores and Food Essentials
293,Philippine National Oil Company,14.55417675,121.05603995586922,Subway,14.554120999999999,121.05351999999999,Sandwich Place,Fast Food
294,Philippine National Oil Company,14.55417675,121.05603995586922,Morganfield's,14.556793812765392,121.05356735206492,American Restaurant,Restaurant
295,Philippine National Oil Company,14.55417675,121.05603995586922,Xylo at The Palace,14.558111218408715,121.05432690714174,Nightclub,Night Life
296,Philippine National Oil Company,14.55417675,121.05603995586922,Italiannis Uptown,14.557822,121.05418999999999,Italian Restaurant,Restaurant
297,Philippine National Oil Company,14.55417675,121.05603995586922,Scout’s Honor,14.557201999999998,121.05400800000001,Restaurant,Restaurant
298,Philippine National Oil Company,14.55417675,121.05603995586922,Sentro 1771,14.557125853312616,121.0537541604725,Filipino Restaurant,Restaurant
299,Philippine National Oil Company,14.55417675,121.05603995586922,Denny's,14.557709440037902,121.05407336847368,Breakfast Spot,Restaurant
300,Philippine National Oil Company,14.55417675,121.05603995586922,Mrs. Fields Cafe Treston,14.551380980994127,121.0587974784891,Café,Cafe/Tea/Dessert
301,Philippine National Oil Company,14.55417675,121.05603995586922,Sweet Ecstasy,14.558295990561032,121.0543800208643,Burger Joint,Fast Food
302,Philippine National Oil Company,14.55417675,121.05603995586922,Mont Albo Massage Hut,14.55018396716933,121.0569043124743,Spa,"Cosmetics, Clothes, Beauty and Health Services"
303,Philippine National Oil Company,14.55417675,121.05603995586922,Kenny Rogers Roasters,14.550301896030192,121.05660251599737,Diner,Restaurant
304,Philippine National Oil Company,14.55417675,121.05603995586922,Nail-a-holics,14.550204974866388,121.05677136945135,Nail Salon,"Cosmetics, Clothes, Beauty and Health Services"
305,Philippine National Oil Company,14.55417675,121.05603995586922,Conti’s Bakeshop & Restaurant,14.557037,121.054768,Dessert Shop,Cafe/Tea/Dessert
306,Philippine National Oil Company,14.55417675,121.05603995586922,7107 Culture+Cuisine,14.551535705824639,121.0583229771896,Filipino Restaurant,Restaurant
307,Philippine National Oil Company,14.55417675,121.05603995586922,The Nines,14.557822,121.05681299999999,Clothing Store,"Cosmetics, Clothes, Beauty and Health Services"
308,Land Bank of the Philippines,14.5852342,121.0491369,Coffee Project,14.583010446263275,121.05138667316095,Coffee Shop,Cafe/Tea/Dessert
309,Land Bank of the Philippines,14.5852342,121.0491369,Anytime Fitness,14.587449136823798,121.04588367828384,Gym / Fitness Center,Sports & Fitness
310,Prudential Bank,14.614170999999999,121.008071,Bulalohan sa Ramirez,14.614787852532432,121.00461423397064,Filipino Restaurant,Restaurant
311,Prudential Bank,14.614170999999999,121.008071,Lam Tin Tea House,14.61828706967857,121.00848863910377,Chinese Restaurant,Restaurant
312,Prudential Bank,14.614170999999999,121.008071,Dunkin',14.611464754279693,121.00960383258585,Donut Shop,Cafe/Tea/Dessert
313,Prudential Bank,14.614170999999999,121.008071,7-Eleven,14.615142989396386,121.01008322400546,Convenience Store,Convenience Stores and Food Essentials
314,Prudential Bank,14.614170999999999,121.008071,Purity Supermarket,14.618148120889845,121.00784412042171,Shop & Service,"Gadgets, Hardware, Toys, etc."
315,Prudential Bank,14.614170999999999,121.008071,7-Eleven,14.612853760676956,121.00576527254995,Convenience Store,Convenience Stores and Food Essentials
316,Prudential Bank,14.614170999999999,121.008071,7-Eleven,14.612130093587252,121.00839750513822,Convenience Store,Convenience Stores and Food Essentials
317,Prudential Bank,14.614170999999999,121.008071,Bulaluhan sa Ramirez,14.612802116123333,121.01013362719783,Filipino Restaurant,Restaurant
318,Prudential Bank,14.614170999999999,121.008071,Puregold,14.618262917851933,121.00816228668423,Grocery Store,Convenience Stores and Food Essentials
319,Prudential Bank,14.614170999999999,121.008071,BZ Bean Coffee Lounge,14.618286206352193,121.0083100623047,Café,Cafe/Tea/Dessert
320,Prudential Bank,14.614170999999999,121.008071,Zandra Lim Haute Couture,14.618067941406348,121.00595513122342,Clothing Store,"Cosmetics, Clothes, Beauty and Health Services"
321,Prudential Bank,14.614170999999999,121.008071,The Rendezvous,14.616723561664257,121.00433712239337,Spa,"Cosmetics, Clothes, Beauty and Health Services"
322,BPI Family Savings Bank,14.6018902,121.012522,Shakey's,14.602814382501887,121.0156718380117,Pizza Place,Fast Food
