,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
252,Philippine National Oil Company,14.55417675,121.05603995586922,KidZania Manila,14.55347685989517,121.05456425671568,Theme Park
253,Philippine National Oil Company,14.55417675,121.05603995586922,Tim Hortons,14.55522846526185,121.05385518084418,Coffee Shop
254,Philippine National Oil Company,14.55417675,121.05603995586922,Uptown Mall,14.556466300269557,121.05432579113767,Shopping Mall
255,Philippine National Oil Company,14.55417675,121.05603995586922,Uptown Cinemas,14.556523530986398,121.05444732381551,Movie Theater
256,Philippine National Oil Company,14.55417675,121.05603995586922,J.CO Donuts & Coffee,14.554104891877147,121.05452600166548,Donut Shop
257,Philippine National Oil Company,14.55417675,121.05603995586922,Uptown Food Hall,14.556301,121.05496,Food Court
258,Philippine National Oil Company,14.55417675,121.05603995586922,Café Mary Grace,14.556783,121.054448,Café
259,Philippine National Oil Company,14.55417675,121.05603995586922,Uptown VIP Cinema,14.556703191924178,121.05423451070871,Movie Theater
260,Philippine National Oil Company,14.55417675,121.05603995586922,Ippudo 一風堂,14.556580786761927,121.05369969297578,Ramen Restaurant
261,Philippine National Oil Company,14.55417675,121.05603995586922,Tendon Kohaku,14.557203549567998,121.05394187952183,Japanese Restaurant
262,Philippine National Oil Company,14.55417675,121.05603995586922,Turf BGC,14.553838236577624,121.0522633369347,Soccer Field
263,Philippine National Oil Company,14.55417675,121.05603995586922,Frankie's New York Buffalo Wings,14.553404,121.051998,Wings Joint
264,Philippine National Oil Company,14.55417675,121.05603995586922,PizzaExpress,14.556566816882501,121.05428426274217,Pizza Place
265,Philippine National Oil Company,14.55417675,121.05603995586922,Grand Hyatt Manila,14.556529537739271,121.05247036051239,Hotel
266,Philippine National Oil Company,14.55417675,121.05603995586922,Mann Hann,14.550872596974655,121.05604259290106,Chinese Restaurant
267,Philippine National Oil Company,14.55417675,121.05603995586922,Tim Ho Wan,14.55711484515083,121.05378320263178,Dim Sum Restaurant
268,Philippine National Oil Company,14.55417675,121.05603995586922,The Brewery at The Palace,14.558162821465544,121.05477613966715,Brewery
269,Philippine National Oil Company,14.55417675,121.05603995586922,Tomatito,14.551183,121.052941,Spanish Restaurant
270,Philippine National Oil Company,14.55417675,121.05603995586922,Texas Roadhouse,14.556821968791384,121.05430609002019,Steakhouse
271,Philippine National Oil Company,14.55417675,121.05603995586922,Dairy Queen,14.55045586675763,121.05626115255673,Ice Cream Shop
272,Philippine National Oil Company,14.55417675,121.05603995586922,Ayala Malls Park Triangle,14.554695612423885,121.05601976891549,Shopping Mall
273,Philippine National Oil Company,14.55417675,121.05603995586922,Lego Certified Store,14.553466712436494,121.05482392294893,Toy / Game Store
274,Philippine National Oil Company,14.55417675,121.05603995586922,Uniqlo,14.556040422982946,121.05466598560837,Clothing Store
275,Philippine National Oil Company,14.55417675,121.05603995586922,Jamba Juice,14.556854761373646,121.05434699810273,Juice Bar
276,Philippine National Oil Company,14.55417675,121.05603995586922,Revel at The Palace,14.558331139497922,121.05474090811266,Nightclub
277,Philippine National Oil Company,14.55417675,121.05603995586922,Seda Hotel,14.550734357963798,121.05325858534368,Hotel
278,Philippine National Oil Company,14.55417675,121.05603995586922,The Palace Pool Club,14.558285517871502,121.05465114397235,Nightclub
279,Philippine National Oil Company,14.55417675,121.05603995586922,The Palace,14.558131006106763,121.05436350016325,Nightclub
280,Philippine National Oil Company,14.55417675,121.05603995586922,Starbucks,14.55487051694174,121.0534643310584,Coffee Shop
281,Philippine National Oil Company,14.55417675,121.05603995586922,Buffalo Wild Wings,14.556678031735226,121.05440977955104,Wings Joint
282,Philippine National Oil Company,14.55417675,121.05603995586922,Kenny Rogers Roasters,14.553699247884751,121.05477067862356,Fried Chicken Joint
283,Philippine National Oil Company,14.55417675,121.05603995586922,Cargofish,14.555865874378807,121.05438676862731,Fish & Chips Shop
284,Philippine National Oil Company,14.55417675,121.05603995586922,Churreria La Lola,14.556811603579856,121.05432769040868,Dessert Shop
285,Philippine National Oil Company,14.55417675,121.05603995586922,Starbucks,14.556821028722704,121.0542618783135,Coffee Shop
286,Philippine National Oil Company,14.55417675,121.05603995586922,Valkyrie,14.558062494451397,121.05422583446894,Nightclub
287,Philippine National Oil Company,14.55417675,121.05603995586922,Yes Please,14.558469338906914,121.05493817658557,Cocktail Bar
288,Philippine National Oil Company,14.55417675,121.05603995586922,Fely J's Kitchen,14.557138673472393,121.05379899893018,Filipino Restaurant
289,Philippine National Oil Company,14.55417675,121.05603995586922,The Coffee Bean And Tea Leaf,14.55565,121.053246,Coffee Shop
290,Philippine National Oil Company,14.55417675,121.05603995586922,Café Barbera,14.557107022896998,121.05410739981399,Café
291,Philippine National Oil Company,14.55417675,121.05603995586922,The Grand Kitchen,14.556569357524241,121.05241480623916,Theme Restaurant
292,Philippine National Oil Company,14.55417675,121.05603995586922,BreadTalk,14.554753743283964,121.05722308158875,Bakery
293,Philippine National Oil Company,14.55417675,121.05603995586922,Subway,14.554121,121.05352,Sandwich Place
294,Philippine National Oil Company,14.55417675,121.05603995586922,Morganfield's,14.55679381276539,121.0535673520649,American Restaurant
295,Philippine National Oil Company,14.55417675,121.05603995586922,Xylo at The Palace,14.558111218408714,121.05432690714174,Nightclub
296,Philippine National Oil Company,14.55417675,121.05603995586922,Italiannis Uptown,14.557822,121.05419,Italian Restaurant
297,Philippine National Oil Company,14.55417675,121.05603995586922,Scout’s Honor,14.557202,121.054008,Restaurant
298,Philippine National Oil Company,14.55417675,121.05603995586922,Sentro 1771,14.557125853312618,121.05375416047247,Filipino Restaurant
299,Philippine National Oil Company,14.55417675,121.05603995586922,Denny's,14.557709440037899,121.05407336847368,Breakfast Spot
300,Philippine National Oil Company,14.55417675,121.05603995586922,Mrs. Fields Cafe Treston,14.551380980994127,121.0587974784891,Café
301,Philippine National Oil Company,14.55417675,121.05603995586922,Sweet Ecstasy,14.558295990561032,121.0543800208643,Burger Joint
302,Philippine National Oil Company,14.55417675,121.05603995586922,Mont Albo Massage Hut,14.55018396716933,121.05690431247432,Spa
303,Philippine National Oil Company,14.55417675,121.05603995586922,Kenny Rogers Roasters,14.550301896030193,121.05660251599738,Diner
304,Philippine National Oil Company,14.55417675,121.05603995586922,Nail-a-holics,14.550204974866388,121.05677136945134,Nail Salon
305,Philippine National Oil Company,14.55417675,121.05603995586922,Conti’s Bakeshop & Restaurant,14.557037,121.054768,Dessert Shop
306,Philippine National Oil Company,14.55417675,121.05603995586922,7107 Culture+Cuisine,14.55153570582464,121.0583229771896,Filipino Restaurant
307,Philippine National Oil Company,14.55417675,121.05603995586922,The Nines,14.557822,121.056813,Clothing Store
308,Land Bank of the Philippines,14.5852342,121.0491369,Coffee Project,14.583010446263277,121.05138667316096,Coffee Shop
309,Land Bank of the Philippines,14.5852342,121.0491369,Anytime Fitness,14.587449136823798,121.04588367828383,Gym / Fitness Center
310,Prudential Bank,14.614171,121.008071,Bulalohan sa Ramirez,14.614787852532432,121.00461423397064,Filipino Restaurant
311,Prudential Bank,14.614171,121.008071,Lam Tin Tea House,14.618287069678567,121.00848863910375,Chinese Restaurant
312,Prudential Bank,14.614171,121.008071,Dunkin',14.611464754279693,121.00960383258584,Donut Shop
313,Prudential Bank,14.614171,121.008071,7-Eleven,14.615142989396388,121.01008322400546,Convenience Store
314,Prudential Bank,14.614171,121.008071,Purity Supermarket,14.618148120889844,121.00784412042171,Shop & Service
315,Prudential Bank,14.614171,121.008071,7-Eleven,14.612853760676957,121.00576527254995,Convenience Store
316,Prudential Bank,14.614171,121.008071,7-Eleven,14.612130093587252,121.00839750513823,Convenience Store
317,Prudential Bank,14.614171,121.008071,Bulaluhan sa Ramirez,14.612802116123332,121.01013362719785,Filipino Restaurant
318,Prudential Bank,14.614171,121.008071,Puregold,14.618262917851933,121.00816228668423,Grocery Store
319,Prudential Bank,14.614171,121.008071,BZ Bean Coffee Lounge,14.618286206352193,121.0083100623047,Café
320,Prudential Bank,14.614171,121.008071,Zandra Lim Haute Couture,14.618067941406348,121.0059551312234,Clothing Store
321,Prudential Bank,14.614171,121.008071,The Rendezvous,14.616723561664257,121.00433712239335,Spa
322,BPI Family Savings Bank,14.6018902,121.012522,Shakey's,14.602814382501888,121.0156718380117,Pizza Place
323,BPI Family Savings Bank,14.6018902,121.012522,Fariñas Ilocos Empanada,14.601347817639233,121.0125370002962,Empanada Restaurant
324,BPI Family Savings Bank,14.6018902,121.012522,7-Eleven,14.60238358125743,121.01604185582869,Convenience Store
325,BPI Family Savings Bank,14.6018902,121.012522,KFC,14.602557401523322,121.01529144279841,Fast Food Restaurant
326,BPI Family Savings Bank,14.6018902,121.012522,7-Eleven,14.60361879359331,121.01648426132755,Convenience Store
327,Diners Club,14.4324565,120.9898608,ICE - Ice Cream Etc,14.430679936360189,120.98978704407997,Dessert Shop
328,Diners Club,14.4324565,120.9898608,AthefHasan,14.431049980610757,120.9897499101538,Mediterranean Restaurant
329,Diners Club,14.4324565,120.9898608,The White Cup,14.432406275676225,120.98992140528009,Tea Room
330,Diners Club,14.4324565,120.9898608,Erawan Thai Street Food,14.432576056448525,120.9899515527867,Thai Restaurant
331,Diners Club,14.4324565,120.9898608,Peak Performance,14.433504894857242,120.98971333650616,Gym / Fitness Center
332,Diners Club,14.4324565,120.9898608,Ultimate Liempo Haus,14.43654411957674,120.98976181896045,BBQ Joint
333,Diners Club,14.4324565,120.9898608,Sa Kusina ni TELONG'S,14.430427581591713,120.99045455181215,Filipino Restaurant
334,Diners Club,14.4324565,120.9898608,Isla De Vida Fish Spa Therapy,14.428528192700057,120.99176147290017,Spa
335,Diners Club,14.4324565,120.9898608,7-Eleven,14.432595,120.985904,Convenience Store
336,Diners Club,14.4324565,120.9898608,7-eleven (beside Seton),14.433505572592816,120.9891210767842,Convenience Store
337,Diners Club,14.4324565,120.9898608,Terraza,14.432526579580692,120.99006029542252,Event Service
338,Diners Club,14.4324565,120.9898608,Turks,14.431304937655888,120.9898199147265,Doner Restaurant
339,Diners Club,14.4324565,120.9898608,Big Daddy's Sizzling House,14.43099516794204,120.98975415280866,Filipino Restaurant
340,Diners Club,14.4324565,120.9898608,Telong's,14.43046420130461,120.99043269773547,Restaurant
341,Diners Club,14.4324565,120.9898608,The White Cup,14.431864537741568,120.98750608382173,Dessert Shop
342,Diners Club,14.4324565,120.9898608,Potato Corner - Village Venter,14.431351025304807,120.99355544511569,Food
343,Diners Club,14.4324565,120.9898608,Don Galo's Tapsilog,14.436349571547355,120.98943295019131,Diner
344,Diners Club,14.4324565,120.9898608,Trueblends,14.428468856923661,120.98867677082,Tea Room
345,Diners Club,14.4324565,120.9898608,Crumbs Café,14.431295461164241,120.99424998208464,Café
346,Diners Club,14.4324565,120.9898608,Pat Mei Tea House,14.433007498342507,120.98533401369356,Dim Sum Restaurant
347,Diners Club,14.4324565,120.9898608,Le Cat Coffee Shop,14.428282,120.988232,Coffee Shop
348,Security Bank,14.658246349999999,120.95216091402125,Betsy's Cake Center,14.65810060003464,120.9515534003545,Cupcake Shop
349,Security Bank,14.658246349999999,120.95216091402125,Infinitea,14.658213619531825,120.95065049237658,Bubble Tea Shop
350,Security Bank,14.658246349999999,120.95216091402125,Jollibee,14.658575640872135,120.95218726805689,Fast Food Restaurant
351,Security Bank,14.658246349999999,120.95216091402125,McDonald's,14.658662574835866,120.95281305479618,Fast Food Restaurant
352,Security Bank,14.658246349999999,120.95216091402125,Mang Inasal,14.658702723830277,120.95275335033462,BBQ Joint
353,Security Bank,14.658246349999999,120.95216091402125,K Beau,14.65634010913398,120.94804723050945,Spa
354,Security Bank,14.658246349999999,120.95216091402125,Chowking,14.657996313100224,120.95152188983155,Chinese Restaurant
355,Security Bank,14.658246349999999,120.95216091402125,Master Garden Filipino Specialty Restaurant,14.658888999255348,120.95238302374062,Filipino Restaurant
356,Security Bank,14.658246349999999,120.95216091402125,KFC,14.661692247042122,120.95350082117712,Fast Food Restaurant
357,Security Bank,14.658246349999999,120.95216091402125,Malabon Amphitheater,14.657669114382086,120.95055922697878,Amphitheater
358,Security Bank,14.658246349999999,120.95216091402125,Cytherea Cafe,14.657710614332874,120.95258032992672,Coffee Shop
359,Security Bank,14.658246349999999,120.95216091402125,Chiti's Pancakes and Chicks,14.658179,120.953081,Snack Place
360,Security Bank,14.658246349999999,120.95216091402125,San Roque Supermarket,14.658156969142075,120.9535122605635,Flea Market
361,Security Bank,14.658246349999999,120.95216091402125,Malabon Public Market,14.656527696146481,120.95129323142683,Market
362,Security Bank,14.658246349999999,120.95216091402125,Star J Plaza,14.656846110215097,120.95352948251201,Shopping Mall
363,Security Bank,14.658246349999999,120.95216091402125,KFC,14.65838354692251,120.95197913868417,Fast Food Restaurant
364,Security Bank,14.658246349999999,120.95216091402125,Sanciangco St.,14.660535,120.956001,Movie Theater
365,Security Bank,14.658246349999999,120.95216091402125,Auring's Special Pancit Malabon,14.655067150767938,120.94896793495954,Restaurant
366,Bank of the Philippine Islands,14.6095054,121.0174223,Mister Kabab,14.60623357391502,121.01894354592697,Middle Eastern Restaurant
367,Bank of the Philippine Islands,14.6095054,121.0174223,Pancake House,14.606253462480002,121.01816093671597,Diner
368,Bank of the Philippine Islands,14.6095054,121.0174223,Yutaka Izakaya,14.608202884843088,121.02131094058903,Japanese Restaurant
369,Bank of the Philippine Islands,14.6095054,121.0174223,Starbucks,14.606124157544246,121.0187816619873,Coffee Shop
370,Bank of the Philippine Islands,14.6095054,121.0174223,Ramen Kuroda,14.606224215554999,121.01886188286967,Ramen Restaurant
371,Bank of the Philippine Islands,14.6095054,121.0174223,Burger King,14.606437800913438,121.01916864042667,Fast Food Restaurant
372,Bank of the Philippine Islands,14.6095054,121.0174223,The Coffee Bean & Tea Leaf,14.606332537807631,121.01897372040112,Coffee Shop
373,Bank of the Philippine Islands,14.6095054,121.0174223,Yellow Cab Pizza Co.,14.60607,121.01858,Pizza Place
374,Bank of the Philippine Islands,14.6095054,121.0174223,National Book Store,14.607442410316327,121.0180522677742,Bookstore
375,Bank of the Philippine Islands,14.6095054,121.0174223,Hainanese Delights,14.605135023993386,121.01836586659482,Asian Restaurant
376,Bank of the Philippine Islands,14.6095054,121.0174223,Ideal Vision Center,14.605080572249047,121.01822703931752,Optical Shop
377,Bank of the Philippine Islands,14.6095054,121.0174223,Light Of Love Events Place,14.609899576810793,121.01379620294499,Event Space
378,Bank of the Philippine Islands,14.6095054,121.0174223,Tutti Frutti Frozen Yogurt,14.60513162020855,121.01823781384911,Dessert Shop
379,Bank of the Philippine Islands,14.6095054,121.0174223,7-Eleven,14.609304311437812,121.01315277239995,Convenience Store
380,Bank of the Philippine Islands,14.6095054,121.0174223,ERSAO 二嫂,14.60665364420652,121.0194844007492,Chinese Restaurant
381,Bank of the Philippine Islands,14.6095054,121.0174223,7-Eleven,14.608010702881673,121.02131141606807,Convenience Store
382,Bank of the Philippine Islands,14.6095054,121.0174223,Robbinsdale Residences Quezon City,14.608397659033738,121.01749813877045,Hotel
383,Bank of the Philippine Islands,14.6095054,121.0174223,Savemore Market,14.606503463377766,121.01896501257316,Supermarket
384,Bank of the Philippine Islands,14.6095054,121.0174223,Crave Burger,14.606148152911327,121.01830813269159,Burger Joint
385,Bank of the Philippine Islands,14.6095054,121.0174223,Army Navy Burger + Burrito,14.60658096865062,121.01937797806949,Burger Joint
